y;ds
1.692;2024-04-02 14:45:00
1.695;2024-04-02 14:50:00
1.695;2024-04-02 14:55:00
1.695;2024-04-02 15:00:00
1.695;2024-04-02 15:05:00
1.695;2024-04-02 15:10:00
1.689;2024-04-02 15:15:00
1.681;2024-04-02 15:20:00
1.682;2024-04-02 15:25:00
1.68;2024-04-02 15:30:00
1.68;2024-04-02 15:35:00
1.68;2024-04-02 15:40:00
1.668;2024-04-02 15:45:00
1.661;2024-04-02 15:50:00
1.66;2024-04-02 15:55:00
1.66;2024-04-02 16:00:00
1.662;2024-04-02 16:05:00
1.662;2024-04-02 16:10:00
1.663;2024-04-02 16:15:00
1.664;2024-04-02 16:20:00
1.669;2024-04-02 16:25:00
1.669;2024-04-02 16:30:00
1.66;2024-04-02 16:35:00
1.68;2024-04-02 16:40:00
1.66;2024-04-02 16:45:00
1.661;2024-04-03 09:00:00
1.696;2024-04-03 09:05:00
1.71;2024-04-03 09:10:00
1.698;2024-04-03 09:15:00
1.7;2024-04-03 09:20:00
1.691;2024-04-03 09:25:00
1.688;2024-04-03 09:30:00
1.669;2024-04-03 09:35:00
1.669;2024-04-03 09:40:00
1.645;2024-04-03 09:45:00
1.649;2024-04-03 09:50:00
1.642;2024-04-03 09:55:00
1.649;2024-04-03 10:00:00
1.642;2024-04-03 10:05:00
1.65;2024-04-03 10:10:00
1.653;2024-04-03 10:15:00
1.646;2024-04-03 10:20:00
1.645;2024-04-03 10:25:00
1.645;2024-04-03 10:30:00
1.636;2024-04-03 10:35:00
1.649;2024-04-03 10:40:00
1.64;2024-04-03 10:45:00
1.646;2024-04-03 10:50:00
1.646;2024-04-03 10:55:00
1.646;2024-04-03 11:00:00
1.651;2024-04-03 11:05:00
1.65;2024-04-03 11:10:00
1.65;2024-04-03 11:15:00
1.65;2024-04-03 11:20:00
1.648;2024-04-03 11:25:00
1.648;2024-04-03 11:30:00
1.648;2024-04-03 11:35:00
1.648;2024-04-03 11:40:00
1.648;2024-04-03 11:45:00
1.648;2024-04-03 11:50:00
1.641;2024-04-03 11:55:00
1.641;2024-04-03 12:00:00
1.641;2024-04-03 12:05:00
1.641;2024-04-03 12:10:00
1.648;2024-04-03 12:15:00
1.648;2024-04-03 12:20:00
1.648;2024-04-03 12:25:00
1.648;2024-04-03 12:30:00
1.648;2024-04-03 12:35:00
1.648;2024-04-03 12:40:00
1.648;2024-04-03 12:45:00
1.648;2024-04-03 12:50:00
1.648;2024-04-03 12:55:00
1.648;2024-04-03 13:00:00
1.652;2024-04-03 13:05:00
1.656;2024-04-03 13:10:00
1.656;2024-04-03 13:15:00
1.656;2024-04-03 13:20:00
1.65;2024-04-03 13:25:00
1.65;2024-04-03 13:30:00
1.65;2024-04-03 13:35:00
1.652;2024-04-03 13:40:00
1.658;2024-04-03 13:45:00
1.657;2024-04-03 13:50:00
1.657;2024-04-03 13:55:00
1.657;2024-04-03 14:00:00
1.657;2024-04-03 14:05:00
1.655;2024-04-03 14:10:00
1.645;2024-04-03 14:15:00
1.652;2024-04-03 14:20:00
1.652;2024-04-03 14:25:00
1.652;2024-04-03 14:30:00
1.651;2024-04-03 14:35:00
1.651;2024-04-03 14:40:00
1.651;2024-04-03 14:45:00
1.651;2024-04-03 14:50:00
1.651;2024-04-03 14:55:00
1.651;2024-04-03 15:00:00
1.651;2024-04-03 15:05:00
1.651;2024-04-03 15:10:00
1.651;2024-04-03 15:15:00
1.651;2024-04-03 15:20:00
1.651;2024-04-03 15:25:00
1.651;2024-04-03 15:30:00
1.651;2024-04-03 15:35:00
1.652;2024-04-03 15:40:00
1.652;2024-04-03 15:45:00
1.652;2024-04-03 15:50:00
1.659;2024-04-03 15:55:00
1.669;2024-04-03 16:00:00
1.669;2024-04-03 16:05:00
1.652;2024-04-03 16:10:00
1.656;2024-04-03 16:15:00
1.667;2024-04-03 16:20:00
1.667;2024-04-03 16:25:00
1.666;2024-04-03 16:30:00
1.668;2024-04-03 16:35:00
1.666;2024-04-03 16:40:00
1.665;2024-04-03 16:45:00
1.673;2024-04-03 16:55:00
1.678;2024-04-04 09:00:00
1.677;2024-04-04 09:05:00
1.662;2024-04-04 09:10:00
1.662;2024-04-04 09:15:00
1.673;2024-04-04 09:20:00
1.678;2024-04-04 09:25:00
1.678;2024-04-04 09:30:00
1.705;2024-04-04 09:35:00
1.735;2024-04-04 09:40:00
1.722;2024-04-04 09:45:00
1.71;2024-04-04 09:50:00
1.72;2024-04-04 09:55:00
1.72;2024-04-04 10:00:00
1.716;2024-04-04 10:05:00
1.715;2024-04-04 10:10:00
1.72;2024-04-04 10:15:00
1.715;2024-04-04 10:20:00
1.715;2024-04-04 10:25:00
1.72;2024-04-04 10:30:00
1.72;2024-04-04 10:35:00
1.719;2024-04-04 10:40:00
1.716;2024-04-04 10:45:00
1.715;2024-04-04 10:50:00
1.715;2024-04-04 10:55:00
1.71;2024-04-04 11:00:00
1.705;2024-04-04 11:05:00
1.705;2024-04-04 11:10:00
1.71;2024-04-04 11:15:00
1.703;2024-04-04 11:20:00
1.709;2024-04-04 11:25:00
1.72;2024-04-04 11:30:00
1.719;2024-04-04 11:35:00
1.719;2024-04-04 11:40:00
1.708;2024-04-04 11:45:00
1.713;2024-04-04 11:50:00
1.713;2024-04-04 11:55:00
1.719;2024-04-04 12:00:00
1.719;2024-04-04 12:05:00
1.719;2024-04-04 12:10:00
1.715;2024-04-04 12:15:00
1.719;2024-04-04 12:20:00
1.719;2024-04-04 12:25:00
1.71;2024-04-04 12:30:00
1.716;2024-04-04 12:35:00
1.716;2024-04-04 12:40:00
1.718;2024-04-04 12:45:00
1.712;2024-04-04 12:50:00
1.718;2024-04-04 12:55:00
1.718;2024-04-04 13:00:00
1.719;2024-04-04 13:05:00
1.718;2024-04-04 13:10:00
1.716;2024-04-04 13:15:00
1.719;2024-04-04 13:20:00
1.719;2024-04-04 13:25:00
1.719;2024-04-04 13:30:00
1.719;2024-04-04 13:35:00
1.721;2024-04-04 13:40:00
1.72;2024-04-04 13:45:00
1.72;2024-04-04 13:50:00
1.716;2024-04-04 13:55:00
1.72;2024-04-04 14:00:00
1.72;2024-04-04 14:05:00
1.72;2024-04-04 14:10:00
1.72;2024-04-04 14:15:00
1.72;2024-04-04 14:20:00
1.72;2024-04-04 14:25:00
1.72;2024-04-04 14:30:00
1.72;2024-04-04 14:35:00
1.72;2024-04-04 14:40:00
1.715;2024-04-04 14:45:00
1.715;2024-04-04 14:50:00
1.715;2024-04-04 14:55:00
1.715;2024-04-04 15:00:00
1.712;2024-04-04 15:05:00
1.714;2024-04-04 15:10:00
1.714;2024-04-04 15:15:00
1.714;2024-04-04 15:20:00
1.714;2024-04-04 15:25:00
1.714;2024-04-04 15:30:00
1.714;2024-04-04 15:35:00
1.709;2024-04-04 15:40:00
1.702;2024-04-04 15:45:00
1.7;2024-04-04 15:50:00
1.69;2024-04-04 15:55:00
1.71;2024-04-04 16:00:00
1.712;2024-04-04 16:05:00
1.71;2024-04-04 16:10:00
1.71;2024-04-04 16:15:00
1.71;2024-04-04 16:20:00
1.71;2024-04-04 16:25:00
1.71;2024-04-04 16:30:00
1.71;2024-04-04 16:35:00
1.709;2024-04-04 16:40:00
1.709;2024-04-04 16:45:00
1.709;2024-04-04 16:55:00
1.711;2024-04-05 09:00:00
1.7;2024-04-05 09:05:00
1.71;2024-04-05 09:10:00
1.695;2024-04-05 09:15:00
1.684;2024-04-05 09:20:00
1.7;2024-04-05 09:25:00
1.685;2024-04-05 09:30:00
1.695;2024-04-05 09:35:00
1.69;2024-04-05 09:40:00
1.698;2024-04-05 09:45:00
1.698;2024-04-05 09:50:00
1.698;2024-04-05 09:55:00
1.7;2024-04-05 10:00:00
1.7;2024-04-05 10:05:00
1.691;2024-04-05 10:10:00
1.7;2024-04-05 10:15:00
1.7;2024-04-05 10:20:00
1.7;2024-04-05 10:25:00
1.702;2024-04-05 10:30:00
1.702;2024-04-05 10:35:00
1.702;2024-04-05 10:40:00
1.702;2024-04-05 10:45:00
1.702;2024-04-05 10:50:00
1.702;2024-04-05 10:55:00
1.702;2024-04-05 11:00:00
1.702;2024-04-05 11:05:00
1.702;2024-04-05 11:10:00
1.69;2024-04-05 11:15:00
1.69;2024-04-05 11:20:00
1.69;2024-04-05 11:25:00
1.691;2024-04-05 11:30:00
1.699;2024-04-05 11:35:00
1.7;2024-04-05 11:40:00
1.7;2024-04-05 11:45:00
1.709;2024-04-05 11:50:00
1.73;2024-04-05 11:55:00
1.746;2024-04-05 12:00:00
1.745;2024-04-05 12:05:00
1.744;2024-04-05 12:10:00
1.744;2024-04-05 12:15:00
1.732;2024-04-05 12:20:00
1.72;2024-04-05 12:25:00
1.73;2024-04-05 12:30:00
1.721;2024-04-05 12:35:00
1.73;2024-04-05 12:40:00
1.73;2024-04-05 12:45:00
1.73;2024-04-05 12:50:00
1.73;2024-04-05 12:55:00
1.73;2024-04-05 13:00:00
1.73;2024-04-05 13:05:00
1.719;2024-04-05 13:10:00
1.704;2024-04-05 13:15:00
1.71;2024-04-05 13:20:00
1.705;2024-04-05 13:25:00
1.705;2024-04-05 13:30:00
1.705;2024-04-05 13:35:00
1.705;2024-04-05 13:40:00
1.715;2024-04-05 13:45:00
1.72;2024-04-05 13:50:00
1.72;2024-04-05 13:55:00
1.722;2024-04-05 14:00:00
1.73;2024-04-05 14:05:00
1.724;2024-04-05 14:10:00
1.72;2024-04-05 14:15:00
1.722;2024-04-05 14:20:00
1.721;2024-04-05 14:25:00
1.723;2024-04-05 14:30:00
1.722;2024-04-05 14:35:00
1.722;2024-04-05 14:40:00
1.721;2024-04-05 14:45:00
1.721;2024-04-05 14:50:00
1.721;2024-04-05 14:55:00
1.721;2024-04-05 15:00:00
1.721;2024-04-05 15:05:00
1.73;2024-04-05 15:10:00
1.73;2024-04-05 15:15:00
1.73;2024-04-05 15:20:00
1.73;2024-04-05 15:25:00
1.722;2024-04-05 15:30:00
1.722;2024-04-05 15:35:00
1.722;2024-04-05 15:40:00
1.724;2024-04-05 15:45:00
1.724;2024-04-05 15:50:00
1.73;2024-04-05 15:55:00
1.736;2024-04-05 16:00:00
1.736;2024-04-05 16:05:00
1.731;2024-04-05 16:10:00
1.731;2024-04-05 16:15:00
1.731;2024-04-05 16:20:00
1.736;2024-04-05 16:25:00
1.736;2024-04-05 16:30:00
1.738;2024-04-05 16:35:00
1.738;2024-04-05 16:40:00
1.74;2024-04-05 16:45:00
1.701;2024-04-08 09:00:00
1.736;2024-04-08 09:05:00
1.727;2024-04-08 09:10:00
1.747;2024-04-08 09:15:00
1.727;2024-04-08 09:20:00
1.715;2024-04-08 09:25:00
1.737;2024-04-08 09:30:00
1.737;2024-04-08 09:35:00
1.737;2024-04-08 09:40:00
1.737;2024-04-08 09:45:00
1.74;2024-04-08 09:50:00
1.718;2024-04-08 09:55:00
1.718;2024-04-08 10:00:00
1.725;2024-04-08 10:05:00
1.74;2024-04-08 10:10:00
1.74;2024-04-08 10:15:00
1.744;2024-04-08 10:20:00
1.744;2024-04-08 10:25:00
1.733;2024-04-08 10:30:00
1.732;2024-04-08 10:35:00
1.732;2024-04-08 10:40:00
1.732;2024-04-08 10:45:00
1.74;2024-04-08 10:50:00
1.726;2024-04-08 10:55:00
1.726;2024-04-08 11:00:00
1.737;2024-04-08 11:05:00
1.737;2024-04-08 11:10:00
1.737;2024-04-08 11:15:00
1.737;2024-04-08 11:20:00
1.717;2024-04-08 11:25:00
1.737;2024-04-08 11:30:00
1.717;2024-04-08 11:35:00
1.717;2024-04-08 11:40:00
1.717;2024-04-08 11:45:00
1.736;2024-04-08 11:50:00
1.735;2024-04-08 11:55:00
1.73;2024-04-08 12:00:00
1.717;2024-04-08 12:05:00
1.72;2024-04-08 12:10:00
1.72;2024-04-08 12:15:00
1.716;2024-04-08 12:20:00
1.716;2024-04-08 12:25:00
1.73;2024-04-08 12:30:00
1.73;2024-04-08 12:35:00
1.73;2024-04-08 12:40:00
1.73;2024-04-08 12:45:00
1.73;2024-04-08 12:50:00
1.73;2024-04-08 12:55:00
1.73;2024-04-08 13:00:00
1.711;2024-04-08 13:05:00
1.711;2024-04-08 13:10:00
1.723;2024-04-08 13:15:00
1.71;2024-04-08 13:20:00
1.71;2024-04-08 13:25:00
1.718;2024-04-08 13:30:00
1.718;2024-04-08 13:35:00
1.705;2024-04-08 13:40:00
1.705;2024-04-08 13:45:00
1.704;2024-04-08 13:50:00
1.703;2024-04-08 13:55:00
1.71;2024-04-08 14:00:00
1.719;2024-04-08 14:05:00
1.719;2024-04-08 14:10:00
1.719;2024-04-08 14:15:00
1.727;2024-04-08 14:20:00
1.706;2024-04-08 14:25:00
1.706;2024-04-08 14:30:00
1.706;2024-04-08 14:35:00
1.702;2024-04-08 14:40:00
1.702;2024-04-08 14:45:00
1.702;2024-04-08 14:50:00
1.703;2024-04-08 14:55:00
1.703;2024-04-08 15:00:00
1.703;2024-04-08 15:05:00
1.703;2024-04-08 15:10:00
1.71;2024-04-08 15:15:00
1.71;2024-04-08 15:20:00
1.702;2024-04-08 15:25:00
1.706;2024-04-08 15:30:00
1.706;2024-04-08 15:35:00
1.706;2024-04-08 15:40:00
1.706;2024-04-08 15:45:00
1.706;2024-04-08 15:50:00
1.706;2024-04-08 15:55:00
1.711;2024-04-08 16:00:00
1.704;2024-04-08 16:05:00
1.704;2024-04-08 16:10:00
1.704;2024-04-08 16:15:00
1.704;2024-04-08 16:20:00
1.716;2024-04-08 16:25:00
1.704;2024-04-08 16:30:00
1.704;2024-04-08 16:35:00
1.7;2024-04-08 16:40:00
1.696;2024-04-08 16:45:00
1.7;2024-04-09 09:00:00
1.7;2024-04-09 09:05:00
1.717;2024-04-09 09:10:00
1.717;2024-04-09 09:15:00
1.71;2024-04-09 09:20:00
1.71;2024-04-09 09:25:00
1.709;2024-04-09 09:30:00
1.709;2024-04-09 09:35:00
1.704;2024-04-09 09:40:00
1.699;2024-04-09 09:45:00
1.69;2024-04-09 09:50:00
1.687;2024-04-09 09:55:00
1.7;2024-04-09 10:00:00
1.699;2024-04-09 10:05:00
1.688;2024-04-09 10:10:00
1.67;2024-04-09 10:15:00
1.661;2024-04-09 10:20:00
1.661;2024-04-09 10:25:00
1.66;2024-04-09 10:30:00
1.671;2024-04-09 10:35:00
1.675;2024-04-09 10:40:00
1.676;2024-04-09 10:45:00
1.68;2024-04-09 10:50:00
1.672;2024-04-09 10:55:00
1.672;2024-04-09 11:00:00
1.676;2024-04-09 11:05:00
1.676;2024-04-09 11:10:00
1.68;2024-04-09 11:15:00
1.672;2024-04-09 11:20:00
1.68;2024-04-09 11:25:00
1.67;2024-04-09 11:30:00
1.679;2024-04-09 11:35:00
1.677;2024-04-09 11:40:00
1.677;2024-04-09 11:45:00
1.677;2024-04-09 11:50:00
1.67;2024-04-09 11:55:00
1.672;2024-04-09 12:00:00
1.672;2024-04-09 12:05:00
1.677;2024-04-09 12:10:00
1.679;2024-04-09 12:15:00
1.679;2024-04-09 12:20:00
1.679;2024-04-09 12:25:00
1.679;2024-04-09 12:30:00
1.675;2024-04-09 12:35:00
1.679;2024-04-09 12:40:00
1.68;2024-04-09 12:45:00
1.68;2024-04-09 12:50:00
1.674;2024-04-09 12:55:00
1.687;2024-04-09 13:00:00
1.687;2024-04-09 13:05:00
1.687;2024-04-09 13:10:00
1.68;2024-04-09 13:15:00
1.68;2024-04-09 13:20:00
1.687;2024-04-09 13:25:00
1.673;2024-04-09 13:30:00
1.686;2024-04-09 13:35:00
1.686;2024-04-09 13:40:00
1.687;2024-04-09 13:45:00
1.687;2024-04-09 13:50:00
1.687;2024-04-09 13:55:00
1.687;2024-04-09 14:00:00
1.687;2024-04-09 14:05:00
1.687;2024-04-09 14:10:00
1.687;2024-04-09 14:15:00
1.674;2024-04-09 14:20:00
1.687;2024-04-09 14:25:00
1.687;2024-04-09 14:30:00
1.687;2024-04-09 14:35:00
1.687;2024-04-09 14:40:00
1.687;2024-04-09 14:45:00
1.687;2024-04-09 14:50:00
1.686;2024-04-09 14:55:00
1.686;2024-04-09 15:00:00
1.673;2024-04-09 15:05:00
1.673;2024-04-09 15:10:00
1.675;2024-04-09 15:15:00
1.675;2024-04-09 15:20:00
1.676;2024-04-09 15:25:00
1.673;2024-04-09 15:30:00
1.66;2024-04-09 15:35:00
1.661;2024-04-09 15:40:00
1.658;2024-04-09 15:45:00
1.677;2024-04-09 15:50:00
1.677;2024-04-09 15:55:00
1.677;2024-04-09 16:00:00
1.677;2024-04-09 16:05:00
1.67;2024-04-09 16:10:00
1.67;2024-04-09 16:15:00
1.68;2024-04-09 16:20:00
1.68;2024-04-09 16:25:00
1.685;2024-04-09 16:30:00
1.674;2024-04-09 16:35:00
1.673;2024-04-09 16:40:00
1.665;2024-04-09 16:45:00
1.667;2024-04-10 09:00:00
1.67;2024-04-10 09:05:00
1.67;2024-04-10 09:10:00
1.682;2024-04-10 09:15:00
1.681;2024-04-10 09:20:00
1.661;2024-04-10 09:25:00
1.67;2024-04-10 09:30:00
1.679;2024-04-10 09:35:00
1.686;2024-04-10 09:40:00
1.69;2024-04-10 09:45:00
1.694;2024-04-10 09:50:00
1.698;2024-04-10 09:55:00
1.699;2024-04-10 10:00:00
1.699;2024-04-10 10:05:00
1.697;2024-04-10 10:10:00
1.69;2024-04-10 10:15:00
1.694;2024-04-10 10:20:00
1.685;2024-04-10 10:25:00
1.687;2024-04-10 10:30:00
1.687;2024-04-10 10:35:00
1.685;2024-04-10 10:40:00
1.685;2024-04-10 10:45:00
1.689;2024-04-10 10:50:00
1.685;2024-04-10 10:55:00
1.683;2024-04-10 11:00:00
1.684;2024-04-10 11:05:00
1.684;2024-04-10 11:10:00
1.684;2024-04-10 11:15:00
1.684;2024-04-10 11:20:00
1.668;2024-04-10 11:25:00
1.676;2024-04-10 11:30:00
1.676;2024-04-10 11:35:00
1.667;2024-04-10 11:40:00
1.665;2024-04-10 11:45:00
1.664;2024-04-10 11:50:00
1.662;2024-04-10 11:55:00
1.694;2024-04-10 12:00:00
1.71;2024-04-10 12:05:00
1.712;2024-04-10 12:10:00
1.712;2024-04-10 12:15:00
1.713;2024-04-10 12:20:00
1.7;2024-04-10 12:25:00
1.7;2024-04-10 12:30:00
1.71;2024-04-10 12:35:00
1.7;2024-04-10 12:40:00
1.707;2024-04-10 12:45:00
1.707;2024-04-10 12:50:00
1.69;2024-04-10 12:55:00
1.69;2024-04-10 13:00:00
1.7;2024-04-10 13:05:00
1.7;2024-04-10 13:10:00
1.7;2024-04-10 13:15:00
1.7;2024-04-10 13:20:00
1.689;2024-04-10 13:25:00
1.702;2024-04-10 13:30:00
1.702;2024-04-10 13:35:00
1.695;2024-04-10 13:40:00
1.702;2024-04-10 13:45:00
1.702;2024-04-10 13:50:00
1.702;2024-04-10 13:55:00
1.695;2024-04-10 14:00:00
1.69;2024-04-10 14:05:00
1.69;2024-04-10 14:10:00
1.703;2024-04-10 14:15:00
1.703;2024-04-10 14:20:00
1.703;2024-04-10 14:25:00
1.696;2024-04-10 14:30:00
1.699;2024-04-10 14:35:00
1.689;2024-04-10 14:40:00
1.686;2024-04-10 14:45:00
1.686;2024-04-10 14:50:00
1.697;2024-04-10 14:55:00
1.685;2024-04-10 15:00:00
1.685;2024-04-10 15:05:00
1.685;2024-04-10 15:10:00
1.68;2024-04-10 15:15:00
1.666;2024-04-10 15:20:00
1.666;2024-04-10 15:25:00
1.665;2024-04-10 15:30:00
1.659;2024-04-10 15:35:00
1.659;2024-04-10 15:40:00
1.682;2024-04-10 15:45:00
1.658;2024-04-10 15:50:00
1.658;2024-04-10 15:55:00
1.66;2024-04-10 16:00:00
1.66;2024-04-10 16:05:00
1.66;2024-04-10 16:10:00
1.66;2024-04-10 16:15:00
1.659;2024-04-10 16:20:00
1.659;2024-04-10 16:25:00
1.659;2024-04-10 16:30:00
1.66;2024-04-10 16:35:00
1.659;2024-04-10 16:40:00
1.683;2024-04-10 16:45:00
1.683;2024-04-11 09:00:00
1.683;2024-04-11 09:05:00
1.695;2024-04-11 09:10:00
1.679;2024-04-11 09:15:00
1.68;2024-04-11 09:20:00
1.669;2024-04-11 09:25:00
1.665;2024-04-11 09:30:00
1.625;2024-04-11 09:35:00
1.653;2024-04-11 09:40:00
1.672;2024-04-11 09:45:00
1.671;2024-04-11 09:50:00
1.664;2024-04-11 09:55:00
1.672;2024-04-11 10:00:00
1.677;2024-04-11 10:05:00
1.679;2024-04-11 10:10:00
1.679;2024-04-11 10:15:00
1.706;2024-04-11 10:20:00
1.7;2024-04-11 10:25:00
1.699;2024-04-11 10:30:00
1.702;2024-04-11 10:35:00
1.699;2024-04-11 10:40:00
1.702;2024-04-11 10:45:00
1.7;2024-04-11 10:50:00
1.7;2024-04-11 10:55:00
1.697;2024-04-11 11:00:00
1.693;2024-04-11 11:05:00
1.697;2024-04-11 11:10:00
1.693;2024-04-11 11:15:00
1.697;2024-04-11 11:20:00
1.697;2024-04-11 11:25:00
1.677;2024-04-11 11:30:00
1.683;2024-04-11 11:35:00
1.683;2024-04-11 11:40:00
1.689;2024-04-11 11:45:00
1.689;2024-04-11 11:50:00
1.682;2024-04-11 11:55:00
1.671;2024-04-11 12:00:00
1.677;2024-04-11 12:05:00
1.677;2024-04-11 12:10:00
1.677;2024-04-11 12:15:00
1.677;2024-04-11 12:20:00
1.671;2024-04-11 12:25:00
1.675;2024-04-11 12:30:00
1.678;2024-04-11 12:35:00
1.678;2024-04-11 12:40:00
1.678;2024-04-11 12:45:00
1.678;2024-04-11 12:50:00
1.678;2024-04-11 12:55:00
1.678;2024-04-11 13:00:00
1.671;2024-04-11 13:05:00
1.673;2024-04-11 13:10:00
1.668;2024-04-11 13:15:00
1.668;2024-04-11 13:20:00
1.671;2024-04-11 13:25:00
1.674;2024-04-11 13:30:00
1.679;2024-04-11 13:35:00
1.679;2024-04-11 13:40:00
1.671;2024-04-11 13:45:00
1.671;2024-04-11 13:50:00
1.671;2024-04-11 13:55:00
1.679;2024-04-11 14:00:00
1.679;2024-04-11 14:05:00
1.67;2024-04-11 14:10:00
1.664;2024-04-11 14:15:00
1.664;2024-04-11 14:20:00
1.667;2024-04-11 14:25:00
1.667;2024-04-11 14:30:00
1.666;2024-04-11 14:35:00
1.672;2024-04-11 14:40:00
1.672;2024-04-11 14:45:00
1.672;2024-04-11 14:50:00
1.67;2024-04-11 14:55:00
1.667;2024-04-11 15:00:00
1.667;2024-04-11 15:05:00
1.672;2024-04-11 15:10:00
1.673;2024-04-11 15:15:00
1.669;2024-04-11 15:20:00
1.669;2024-04-11 15:25:00
1.671;2024-04-11 15:30:00
1.668;2024-04-11 15:35:00
1.663;2024-04-11 15:40:00
1.663;2024-04-11 15:45:00
1.663;2024-04-11 15:50:00
1.67;2024-04-11 15:55:00
1.67;2024-04-11 16:00:00
1.67;2024-04-11 16:05:00
1.67;2024-04-11 16:10:00
1.668;2024-04-11 16:15:00
1.67;2024-04-11 16:20:00
1.659;2024-04-11 16:25:00
1.659;2024-04-11 16:30:00
1.667;2024-04-11 16:35:00
1.668;2024-04-11 16:40:00
1.654;2024-04-11 16:45:00
1.652;2024-04-12 09:00:00
1.652;2024-04-12 09:05:00
1.674;2024-04-12 09:10:00
1.674;2024-04-12 09:15:00
1.674;2024-04-12 09:20:00
1.669;2024-04-12 09:25:00
1.669;2024-04-12 09:30:00
1.668;2024-04-12 09:35:00
1.674;2024-04-12 09:40:00
1.674;2024-04-12 09:45:00
1.674;2024-04-12 09:50:00
1.682;2024-04-12 09:55:00
1.682;2024-04-12 10:00:00
1.682;2024-04-12 10:05:00
1.69;2024-04-12 10:10:00
1.691;2024-04-12 10:15:00
1.695;2024-04-12 10:20:00
1.69;2024-04-12 10:25:00
1.69;2024-04-12 10:30:00
1.69;2024-04-12 10:35:00
1.69;2024-04-12 10:40:00
1.69;2024-04-12 10:45:00
1.69;2024-04-12 10:50:00
1.686;2024-04-12 10:55:00
1.69;2024-04-12 11:00:00
1.68;2024-04-12 11:05:00
1.668;2024-04-12 11:10:00
1.668;2024-04-12 11:15:00
1.672;2024-04-12 11:20:00
1.67;2024-04-12 11:25:00
1.67;2024-04-12 11:30:00
1.673;2024-04-12 11:35:00
1.67;2024-04-12 11:40:00
1.67;2024-04-12 11:45:00
1.673;2024-04-12 11:50:00
1.67;2024-04-12 11:55:00
1.67;2024-04-12 12:00:00
1.67;2024-04-12 12:05:00
1.67;2024-04-12 12:10:00
1.67;2024-04-12 12:15:00
1.67;2024-04-12 12:20:00
1.67;2024-04-12 12:25:00
1.672;2024-04-12 12:30:00
1.672;2024-04-12 12:35:00
1.672;2024-04-12 12:40:00
1.672;2024-04-12 12:45:00
1.67;2024-04-12 12:50:00
1.67;2024-04-12 12:55:00
1.67;2024-04-12 13:00:00
1.667;2024-04-12 13:05:00
1.666;2024-04-12 13:10:00
1.665;2024-04-12 13:15:00
1.665;2024-04-12 13:20:00
1.66;2024-04-12 13:25:00
1.66;2024-04-12 13:30:00
1.663;2024-04-12 13:35:00
1.663;2024-04-12 13:40:00
1.663;2024-04-12 13:45:00
1.663;2024-04-12 13:50:00
1.655;2024-04-12 13:55:00
1.66;2024-04-12 14:00:00
1.66;2024-04-12 14:05:00
1.665;2024-04-12 14:10:00
1.664;2024-04-12 14:15:00
1.664;2024-04-12 14:20:00
1.665;2024-04-12 14:25:00
1.66;2024-04-12 14:30:00
1.66;2024-04-12 14:35:00
1.652;2024-04-12 14:40:00
1.65;2024-04-12 14:45:00
1.64;2024-04-12 14:50:00
1.64;2024-04-12 14:55:00
1.646;2024-04-12 15:00:00
1.646;2024-04-12 15:05:00
1.651;2024-04-12 15:10:00
1.651;2024-04-12 15:15:00
1.646;2024-04-12 15:20:00
1.645;2024-04-12 15:25:00
1.648;2024-04-12 15:30:00
1.654;2024-04-12 15:35:00
1.654;2024-04-12 15:40:00
1.647;2024-04-12 15:45:00
1.644;2024-04-12 15:50:00
1.65;2024-04-12 15:55:00
1.65;2024-04-12 16:00:00
1.642;2024-04-12 16:05:00
1.652;2024-04-12 16:10:00
1.652;2024-04-12 16:15:00
1.643;2024-04-12 16:20:00
1.65;2024-04-12 16:25:00
1.65;2024-04-12 16:30:00
1.65;2024-04-12 16:35:00
1.66;2024-04-12 16:40:00
1.642;2024-04-12 16:45:00
1.61;2024-04-15 09:00:00
1.606;2024-04-15 09:05:00
1.596;2024-04-15 09:10:00
1.604;2024-04-15 09:15:00
1.61;2024-04-15 09:20:00
1.62;2024-04-15 09:25:00
1.628;2024-04-15 09:30:00
1.615;2024-04-15 09:35:00
1.627;2024-04-15 09:40:00
1.627;2024-04-15 09:45:00
1.627;2024-04-15 09:50:00
1.627;2024-04-15 09:55:00
1.627;2024-04-15 10:00:00
1.611;2024-04-15 10:05:00
1.611;2024-04-15 10:10:00
1.608;2024-04-15 10:15:00
1.619;2024-04-15 10:20:00
1.62;2024-04-15 10:25:00
1.611;2024-04-15 10:30:00
1.625;2024-04-15 10:35:00
1.621;2024-04-15 10:40:00
1.622;2024-04-15 10:45:00
1.628;2024-04-15 10:50:00
1.63;2024-04-15 10:55:00
1.63;2024-04-15 11:00:00
1.622;2024-04-15 11:05:00
1.619;2024-04-15 11:10:00
1.619;2024-04-15 11:15:00
1.619;2024-04-15 11:20:00
1.62;2024-04-15 11:25:00
1.62;2024-04-15 11:30:00
1.62;2024-04-15 11:35:00
1.62;2024-04-15 11:40:00
1.617;2024-04-15 11:45:00
1.614;2024-04-15 11:50:00
1.604;2024-04-15 11:55:00
1.601;2024-04-15 12:00:00
1.619;2024-04-15 12:05:00
1.605;2024-04-15 12:10:00
1.603;2024-04-15 12:15:00
1.602;2024-04-15 12:20:00
1.594;2024-04-15 12:25:00
1.591;2024-04-15 12:30:00
1.591;2024-04-15 12:35:00
