y;ds
15216.7;2024-03-28 13:15:00
15187.3;2024-03-28 13:20:00
15187.3;2024-03-28 13:25:00
15177.4;2024-03-28 13:30:00
15177.4;2024-03-28 13:35:00
15167.6;2024-03-28 13:40:00
15197.1;2024-03-28 13:45:00
15197.1;2024-03-28 13:50:00
15187.3;2024-03-28 13:55:00
15206.9;2024-03-28 14:00:00
15177.4;2024-03-28 14:05:00
15167.6;2024-03-28 14:10:00
15108.7;2024-03-28 14:15:00
15118.5;2024-03-28 14:20:00
15108.7;2024-03-28 14:25:00
15157.8;2024-03-28 14:30:00
15118.5;2024-03-28 14:35:00
15118.5;2024-03-28 14:40:00
15128.4;2024-03-28 14:45:00
15128.4;2024-03-28 14:50:00
15128.4;2024-03-28 14:55:00
15118.5;2024-03-28 15:00:00
15128.4;2024-03-28 15:05:00
15148.0;2024-03-28 15:10:00
15128.4;2024-03-28 15:15:00
15148.0;2024-03-28 15:20:00
15138.2;2024-03-28 15:25:00
15118.5;2024-03-28 15:30:00
15128.4;2024-03-28 15:35:00
15118.5;2024-03-28 15:40:00
15069.5;2024-03-28 15:45:00
14941.8;2024-03-28 15:50:00
14971.3;2024-03-28 15:55:00
14932.0;2024-03-28 16:00:00
14981.1;2024-03-28 16:05:00
15040.0;2024-03-28 16:10:00
14961.5;2024-03-28 16:15:00
15040.0;2024-03-28 16:20:00
15030.2;2024-03-28 16:25:00
15040.0;2024-03-28 16:30:00
15040.0;2024-03-28 16:35:00
15089.1;2024-03-28 16:40:00
15020.4;2024-03-28 16:45:00
15393.4;2024-04-02 09:00:00
15413.1;2024-04-02 09:05:00
15422.9;2024-04-02 09:10:00
15383.6;2024-04-02 09:15:00
15265.8;2024-04-02 09:20:00
15275.6;2024-04-02 09:25:00
15265.8;2024-04-02 09:30:00
15334.5;2024-04-02 09:35:00
15305.1;2024-04-02 09:40:00
15324.7;2024-04-02 09:45:00
15383.6;2024-04-02 09:50:00
15393.4;2024-04-02 09:55:00
15364.0;2024-04-02 10:00:00
15373.8;2024-04-02 10:05:00
15354.2;2024-04-02 10:10:00
15393.4;2024-04-02 10:15:00
15334.5;2024-04-02 10:20:00
15364.0;2024-04-02 10:25:00
15324.7;2024-04-02 10:30:00
15334.5;2024-04-02 10:35:00
15354.2;2024-04-02 10:40:00
15305.1;2024-04-02 10:45:00
15305.1;2024-04-02 10:50:00
15314.9;2024-04-02 10:55:00
