y;ds
385.0;2024-03-28 12:55:00
384.9;2024-03-28 13:00:00
384.7;2024-03-28 13:05:00
384.6;2024-03-28 13:10:00
384.7;2024-03-28 13:15:00
385.1;2024-03-28 13:20:00
384.2;2024-03-28 13:25:00
384.6;2024-03-28 13:30:00
384.9;2024-03-28 13:35:00
384.9;2024-03-28 13:40:00
384.9;2024-03-28 13:45:00
385.3;2024-03-28 13:50:00
384.6;2024-03-28 13:55:00
384.2;2024-03-28 14:00:00
384.0;2024-03-28 14:05:00
383.7;2024-03-28 14:10:00
384.3;2024-03-28 14:15:00
384.7;2024-03-28 14:20:00
384.2;2024-03-28 14:25:00
384.4;2024-03-28 14:30:00
384.3;2024-03-28 14:35:00
384.5;2024-03-28 14:40:00
384.3;2024-03-28 14:45:00
385.8;2024-03-28 14:50:00
385.6;2024-03-28 14:55:00
383.1;2024-03-28 15:00:00
383.2;2024-03-28 15:05:00
382.2;2024-03-28 15:10:00
383.7;2024-03-28 15:15:00
383.5;2024-03-28 15:20:00
384.4;2024-03-28 15:25:00
384.2;2024-03-28 15:30:00
385.3;2024-03-28 15:35:00
385.3;2024-03-28 15:40:00
386.3;2024-03-28 15:45:00
386.4;2024-03-28 15:50:00
386.2;2024-03-28 15:55:00
386.0;2024-03-28 16:00:00
386.8;2024-03-28 16:05:00
386.8;2024-03-28 16:10:00
387.3;2024-03-28 16:15:00
387.5;2024-03-28 16:20:00
387.0;2024-03-28 16:25:00
387.8;2024-03-28 16:30:00
387.3;2024-03-28 16:35:00
387.4;2024-03-28 16:40:00
387.7;2024-03-28 16:45:00
386.0;2024-04-02 09:00:00
385.4;2024-04-02 09:05:00
381.8;2024-04-02 09:10:00
384.0;2024-04-02 09:15:00
383.9;2024-04-02 09:20:00
384.7;2024-04-02 09:25:00
385.9;2024-04-02 09:30:00
385.0;2024-04-02 09:35:00
384.6;2024-04-02 09:40:00
386.2;2024-04-02 09:45:00
386.8;2024-04-02 09:50:00
386.9;2024-04-02 09:55:00
387.1;2024-04-02 10:00:00
387.1;2024-04-02 10:05:00
387.3;2024-04-02 10:10:00
390.8;2024-04-02 10:15:00
390.5;2024-04-02 10:20:00
389.2;2024-04-02 10:25:00
390.6;2024-04-02 10:30:00
390.2;2024-04-02 10:35:00
389.2;2024-04-02 10:40:00
389.6;2024-04-02 10:45:00
390.4;2024-04-02 10:50:00
391.0;2024-04-02 10:55:00
389.6;2024-04-02 11:00:00
389.6;2024-04-02 11:05:00
390.5;2024-04-02 11:10:00
391.0;2024-04-02 11:15:00
391.9;2024-04-02 11:20:00
393.4;2024-04-02 11:25:00
392.9;2024-04-02 11:30:00
392.3;2024-04-02 11:35:00
392.6;2024-04-02 11:40:00
393.0;2024-04-02 11:45:00
393.4;2024-04-02 11:50:00
392.8;2024-04-02 11:55:00
392.0;2024-04-02 12:00:00
392.1;2024-04-02 12:05:00
393.1;2024-04-02 12:10:00
391.6;2024-04-02 12:15:00
392.5;2024-04-02 12:20:00
393.3;2024-04-02 12:25:00
392.9;2024-04-02 12:30:00
392.9;2024-04-02 12:35:00
391.2;2024-04-02 12:40:00
390.8;2024-04-02 12:45:00
390.8;2024-04-02 12:50:00
390.0;2024-04-02 12:55:00
390.6;2024-04-02 13:00:00
390.5;2024-04-02 13:05:00
390.3;2024-04-02 13:10:00
390.0;2024-04-02 13:15:00
390.1;2024-04-02 13:20:00
390.8;2024-04-02 13:25:00
391.4;2024-04-02 13:30:00
390.5;2024-04-02 13:35:00
390.4;2024-04-02 13:40:00
390.1;2024-04-02 13:45:00
390.2;2024-04-02 13:50:00
389.9;2024-04-02 13:55:00
390.5;2024-04-02 14:00:00
389.9;2024-04-02 14:05:00
390.0;2024-04-02 14:10:00
389.3;2024-04-02 14:15:00
389.5;2024-04-02 14:20:00
390.1;2024-04-02 14:25:00
389.1;2024-04-02 14:30:00
390.6;2024-04-02 14:35:00
389.5;2024-04-02 14:40:00
