y;ds
18.01;2024-03-26 16:40:00
18.0;2024-03-26 16:45:00
18.16;2024-03-27 09:00:00
18.15;2024-03-27 09:05:00
18.15;2024-03-27 09:10:00
17.99;2024-03-27 09:15:00
18.05;2024-03-27 09:20:00
17.9;2024-03-27 09:25:00
17.9;2024-03-27 09:30:00
17.93;2024-03-27 09:35:00
18.0;2024-03-27 09:40:00
17.93;2024-03-27 09:45:00
18.0;2024-03-27 09:50:00
17.91;2024-03-27 09:55:00
17.87;2024-03-27 10:00:00
17.86;2024-03-27 10:05:00
17.85;2024-03-27 10:10:00
17.88;2024-03-27 10:15:00
17.76;2024-03-27 10:20:00
17.81;2024-03-27 10:25:00
17.7;2024-03-27 10:30:00
17.69;2024-03-27 10:35:00
17.69;2024-03-27 10:40:00
17.66;2024-03-27 10:45:00
17.59;2024-03-27 10:50:00
17.58;2024-03-27 10:55:00
17.55;2024-03-27 11:00:00
17.56;2024-03-27 11:05:00
17.57;2024-03-27 11:10:00
17.6;2024-03-27 11:15:00
17.6;2024-03-27 11:20:00
17.61;2024-03-27 11:25:00
17.63;2024-03-27 11:30:00
17.59;2024-03-27 11:35:00
17.59;2024-03-27 11:40:00
17.61;2024-03-27 11:45:00
17.61;2024-03-27 11:50:00
17.61;2024-03-27 11:55:00
17.59;2024-03-27 12:00:00
17.55;2024-03-27 12:05:00
17.54;2024-03-27 12:10:00
17.59;2024-03-27 12:15:00
17.57;2024-03-27 12:20:00
17.59;2024-03-27 12:25:00
17.66;2024-03-27 12:30:00
17.62;2024-03-27 12:35:00
17.61;2024-03-27 12:40:00
17.64;2024-03-27 12:45:00
17.64;2024-03-27 12:50:00
17.63;2024-03-27 12:55:00
17.61;2024-03-27 13:00:00
17.59;2024-03-27 13:05:00
17.56;2024-03-27 13:10:00
17.56;2024-03-27 13:15:00
17.5;2024-03-27 13:20:00
17.5;2024-03-27 13:25:00
17.57;2024-03-27 13:30:00
17.58;2024-03-27 13:35:00
17.52;2024-03-27 13:40:00
17.56;2024-03-27 13:45:00
17.58;2024-03-27 13:50:00
17.6;2024-03-27 13:55:00
17.57;2024-03-27 14:00:00
17.55;2024-03-27 14:05:00
17.56;2024-03-27 14:10:00
17.53;2024-03-27 14:15:00
17.54;2024-03-27 14:20:00
17.52;2024-03-27 14:25:00
17.53;2024-03-27 14:30:00
17.51;2024-03-27 14:35:00
17.51;2024-03-27 14:40:00
17.49;2024-03-27 14:45:00
17.47;2024-03-27 14:50:00
17.48;2024-03-27 14:55:00
17.47;2024-03-27 15:00:00
17.47;2024-03-27 15:05:00
17.54;2024-03-27 15:10:00
17.54;2024-03-27 15:15:00
17.55;2024-03-27 15:20:00
17.56;2024-03-27 15:25:00
17.57;2024-03-27 15:30:00
17.55;2024-03-27 15:35:00
17.55;2024-03-27 15:40:00
17.54;2024-03-27 15:45:00
17.55;2024-03-27 15:50:00
17.51;2024-03-27 15:55:00
17.62;2024-03-27 16:00:00
17.7;2024-03-27 16:05:00
17.7;2024-03-27 16:10:00
17.66;2024-03-27 16:15:00
17.58;2024-03-27 16:20:00
17.62;2024-03-27 16:25:00
17.72;2024-03-27 16:30:00
17.75;2024-03-27 16:35:00
17.83;2024-03-27 16:40:00
17.84;2024-03-27 16:45:00
17.82;2024-03-28 09:00:00
17.9;2024-03-28 09:05:00
17.73;2024-03-28 09:10:00
17.7;2024-03-28 09:15:00
17.75;2024-03-28 09:20:00
17.84;2024-03-28 09:25:00
17.82;2024-03-28 09:30:00
17.85;2024-03-28 09:35:00
17.86;2024-03-28 09:40:00
17.84;2024-03-28 09:45:00
17.85;2024-03-28 09:50:00
17.83;2024-03-28 09:55:00
17.83;2024-03-28 10:00:00
17.87;2024-03-28 10:05:00
17.84;2024-03-28 10:10:00
17.85;2024-03-28 10:15:00
17.84;2024-03-28 10:20:00
17.79;2024-03-28 10:25:00
17.77;2024-03-28 10:30:00
17.74;2024-03-28 10:35:00
17.74;2024-03-28 10:40:00
17.76;2024-03-28 10:45:00
17.75;2024-03-28 10:50:00
17.72;2024-03-28 10:55:00
17.66;2024-03-28 11:00:00
17.66;2024-03-28 11:05:00
17.64;2024-03-28 11:10:00
17.74;2024-03-28 11:15:00
17.68;2024-03-28 11:20:00
17.69;2024-03-28 11:25:00
17.72;2024-03-28 11:30:00
17.8;2024-03-28 11:35:00
17.73;2024-03-28 11:40:00
17.75;2024-03-28 11:45:00
17.73;2024-03-28 11:50:00
17.73;2024-03-28 11:55:00
17.74;2024-03-28 12:00:00
17.77;2024-03-28 12:05:00
17.83;2024-03-28 12:10:00
17.81;2024-03-28 12:15:00
17.78;2024-03-28 12:20:00
17.81;2024-03-28 12:25:00
17.78;2024-03-28 12:30:00
17.77;2024-03-28 12:35:00
17.74;2024-03-28 12:40:00
17.76;2024-03-28 12:45:00
17.77;2024-03-28 12:50:00
17.76;2024-03-28 12:55:00
17.76;2024-03-28 13:00:00
17.78;2024-03-28 13:05:00
17.75;2024-03-28 13:10:00
17.74;2024-03-28 13:15:00
17.77;2024-03-28 13:20:00
17.76;2024-03-28 13:25:00
17.71;2024-03-28 13:30:00
17.74;2024-03-28 13:35:00
17.77;2024-03-28 13:40:00
17.79;2024-03-28 13:45:00
17.86;2024-03-28 13:50:00
17.94;2024-03-28 13:55:00
18.03;2024-03-28 14:00:00
18.0;2024-03-28 14:05:00
17.99;2024-03-28 14:10:00
18.05;2024-03-28 14:15:00
17.99;2024-03-28 14:20:00
17.98;2024-03-28 14:25:00
18.0;2024-03-28 14:30:00
17.97;2024-03-28 14:35:00
18.01;2024-03-28 14:40:00
17.95;2024-03-28 14:45:00
17.95;2024-03-28 14:50:00
17.98;2024-03-28 14:55:00
17.87;2024-03-28 15:00:00
17.88;2024-03-28 15:05:00
17.9;2024-03-28 15:10:00
17.89;2024-03-28 15:15:00
17.97;2024-03-28 15:20:00
17.93;2024-03-28 15:25:00
17.97;2024-03-28 15:30:00
18.0;2024-03-28 15:35:00
18.0;2024-03-28 15:40:00
18.08;2024-03-28 15:45:00
18.06;2024-03-28 15:50:00
18.07;2024-03-28 15:55:00
18.05;2024-03-28 16:00:00
18.06;2024-03-28 16:05:00
18.07;2024-03-28 16:10:00
18.15;2024-03-28 16:15:00
18.17;2024-03-28 16:20:00
18.18;2024-03-28 16:25:00
18.17;2024-03-28 16:30:00
18.09;2024-03-28 16:35:00
18.07;2024-03-28 16:40:00
18.0;2024-03-28 16:45:00
18.02;2024-04-02 09:00:00
17.9;2024-04-02 09:05:00
18.04;2024-04-02 09:10:00
18.06;2024-04-02 09:15:00
17.975;2024-04-02 09:20:00
17.985;2024-04-02 09:25:00
18.035;2024-04-02 09:30:00
18.08;2024-04-02 09:35:00
18.095;2024-04-02 09:40:00
18.075;2024-04-02 09:45:00
18.13;2024-04-02 09:50:00
18.17;2024-04-02 09:55:00
18.175;2024-04-02 10:00:00
18.12;2024-04-02 10:05:00
18.03;2024-04-02 10:10:00
17.965;2024-04-02 10:15:00
18.04;2024-04-02 10:20:00
18.005;2024-04-02 10:25:00
17.985;2024-04-02 10:30:00
18.01;2024-04-02 10:35:00
17.99;2024-04-02 10:40:00
17.975;2024-04-02 10:45:00
18.015;2024-04-02 10:50:00
18.05;2024-04-02 10:55:00
18.09;2024-04-02 11:00:00
18.055;2024-04-02 11:05:00
18.09;2024-04-02 11:10:00
18.055;2024-04-02 11:15:00
18.055;2024-04-02 11:20:00
18.05;2024-04-02 11:25:00
17.98;2024-04-02 11:30:00
17.975;2024-04-02 11:35:00
17.975;2024-04-02 11:40:00
17.975;2024-04-02 11:45:00
17.965;2024-04-02 11:50:00
17.96;2024-04-02 11:55:00
17.99;2024-04-02 12:00:00
18.01;2024-04-02 12:05:00
17.99;2024-04-02 12:10:00
18.02;2024-04-02 12:15:00
18.02;2024-04-02 12:20:00
18.0;2024-04-02 12:25:00
18.07;2024-04-02 12:30:00
18.065;2024-04-02 12:35:00
18.005;2024-04-02 12:40:00
18.035;2024-04-02 12:45:00
18.025;2024-04-02 12:50:00
17.975;2024-04-02 12:55:00
17.97;2024-04-02 13:00:00
17.975;2024-04-02 13:05:00
17.975;2024-04-02 13:10:00
17.94;2024-04-02 13:15:00
17.935;2024-04-02 13:20:00
17.93;2024-04-02 13:25:00
17.945;2024-04-02 13:30:00
17.88;2024-04-02 13:35:00
17.895;2024-04-02 13:40:00
17.895;2024-04-02 13:45:00
17.905;2024-04-02 13:50:00
17.915;2024-04-02 13:55:00
17.92;2024-04-02 14:00:00
17.84;2024-04-02 14:05:00
17.85;2024-04-02 14:10:00
17.825;2024-04-02 14:15:00
17.78;2024-04-02 14:20:00
17.83;2024-04-02 14:25:00
17.815;2024-04-02 14:30:00
17.8;2024-04-02 14:35:00
17.815;2024-04-02 14:40:00
